,id,back_decimal,start_date,updated,bet_with_bookie_name,bet_slug,market_slug,bookie_code,best_back_decimal
1045,nt/soccer/england-premier-league/aston-villa-v-man-utd/1x2/aston-villa,3.1,2022-01-15T17:30:00Z,2022-01-08T16:51:20Z,Aston Villa (Netbet),aston-villa,win-market,nt,3.5
1046,mb/soccer/england-premier-league/aston-villa-v-man-utd/ft-moneyline/draw,3.6,2022-01-15T17:30:00Z,2022-01-08T16:51:20Z,Draw (Mansion Bet),draw,win-market,mb,3.85
1047,mb/soccer/england-premier-league/aston-villa-v-man-utd/ft-moneyline/aston-villa,3.3,2022-01-15T17:30:00Z,2022-01-08T16:51:20Z,Aston Villa (Mansion Bet),aston-villa,win-market,mb,3.5
1048,fb/soccer/england-premier-league/aston-villa-v-man-utd/1x2/draw,3.45,2022-01-15T17:30:00Z,2022-01-08T16:51:20Z,Draw (Fansbet),draw,win-market,fb,3.85
1049,fb/soccer/england-premier-league/aston-villa-v-man-utd/1x2/aston-villa,3.2,2022-01-15T17:30:00Z,2022-01-08T16:51:20Z,Aston Villa (Fansbet),aston-villa,win-market,fb,3.5
1050,lv/football/england-premier-league/aston-villa-v-manchester-united/3w/manchester-united,2.06,2022-01-15T17:30:00Z,2022-01-08T16:51:20Z,Manchester United (LVbet),manchester-united,win-market,lv,2.1
1051,vb/football/england-premier-league/aston-villa-v-manchester-united/match-result/draw,3.81,2022-01-15T17:30:00Z,2022-01-08T16:51:20Z,Draw (Vbet),draw,win-market,vb,3.85
1052,vb/football/england-premier-league/aston-villa-v-manchester-united/match-result/aston-villa,3.5,2022-01-15T17:30:00Z,2022-01-08T16:51:20Z,Aston Villa (Vbet),aston-villa,win-market,vb,3.5
1053,vb/football/england-premier-league/aston-villa-v-manchester-united/match-result/manchester-united,2.06,2022-01-15T17:30:00Z,2022-01-08T16:51:20Z,Manchester United (Vbet),manchester-united,win-market,vb,2.1
1054,by/ukfootball/england-england-premier-league/aston-villa-v-manchester-united/match-betting/aston-villa,3.4,2022-01-15T17:30:00Z,2022-01-08T16:51:20Z,Aston Villa (BoyleSports),aston-villa,win-market,by,3.5
1055,bs/football/england-premier-league-epl/aston-villa-v-manchester-united/match-result/draw,3.8,2022-01-15T17:30:00Z,2022-01-08T20:36:18Z,Draw (Betsson),draw,win-market,bs,3.81
1056,bs/football/england-premier-league-epl/aston-villa-v-manchester-united/match-result/aston-villa,3.4,2022-01-15T17:30:00Z,2022-01-08T20:36:18Z,Aston Villa (Betsson),aston-villa,win-market,bs,3.5
1057,sa/football/england-premier-league-epl/aston-villa-v-manchester-united/match-result/draw,3.8,2022-01-15T17:30:00Z,2022-01-08T20:36:18Z,Draw (Betsafe),draw,win-market,sa,3.81
1058,sa/football/england-premier-league-epl/aston-villa-v-manchester-united/match-result/aston-villa,3.4,2022-01-15T17:30:00Z,2022-01-08T20:36:18Z,Aston Villa (Betsafe),aston-villa,win-market,sa,3.5
1059,eb/soccer/england-premier-league/aston-villa-v-man-utd/ft-moneyline/draw,3.4,2022-01-15T17:30:00Z,2022-01-09T03:35:02Z,Draw (10bet),draw,win-market,eb,3.8
1060,eb/soccer/england-premier-league/aston-villa-v-man-utd/ft-moneyline/aston-villa,3.25,2022-01-15T17:30:00Z,2022-01-09T03:35:02Z,Aston Villa (10bet),aston-villa,win-market,eb,3.5
1061,nt/soccer/england-premier-league/aston-villa-v-man-utd/1x2/draw,3.3,2022-01-15T17:30:00Z,2022-01-09T03:35:02Z,Draw (Netbet),draw,win-market,nt,3.8
1062,nt/soccer/england-premier-league/aston-villa-v-man-utd/1x2/aston-villa,3.15,2022-01-15T17:30:00Z,2022-01-09T03:35:02Z,Aston Villa (Netbet),aston-villa,win-market,nt,3.5
1063,mb/soccer/england-premier-league/aston-villa-v-man-utd/ft-moneyline/draw,3.5,2022-01-15T17:30:00Z,2022-01-09T03:35:02Z,Draw (Mansion Bet),draw,win-market,mb,3.8
1064,mb/soccer/england-premier-league/aston-villa-v-man-utd/ft-moneyline/aston-villa,3.35,2022-01-15T17:30:00Z,2022-01-09T03:35:02Z,Aston Villa (Mansion Bet),aston-villa,win-market,mb,3.5
1065,fb/soccer/england-premier-league/aston-villa-v-man-utd/1x2/draw,3.4,2022-01-15T17:30:00Z,2022-01-09T03:35:02Z,Draw (Fansbet),draw,win-market,fb,3.8
1066,fb/soccer/england-premier-league/aston-villa-v-man-utd/1x2/aston-villa,3.25,2022-01-15T17:30:00Z,2022-01-09T03:35:02Z,Aston Villa (Fansbet),aston-villa,win-market,fb,3.5
1067,lv/football/england-premier-league/aston-villa-v-manchester-united/3w/draw,3.7,2022-01-15T17:30:00Z,2022-01-09T03:35:02Z,Draw (LVbet),draw,win-market,lv,3.8
1068,lv/football/england-premier-league/aston-villa-v-manchester-united/3w/aston-villa,3.45,2022-01-15T17:30:00Z,2022-01-09T03:35:02Z,Aston Villa (LVbet),aston-villa,win-market,lv,3.5
1069,lv/football/england-premier-league/aston-villa-v-manchester-united/3w/manchester-united,2.09,2022-01-15T17:30:00Z,2022-01-09T03:35:02Z,Manchester United (LVbet),manchester-united,win-market,lv,2.1
1070,vb/football/england-premier-league/aston-villa-v-manchester-united/match-result/draw,3.73,2022-01-15T17:30:00Z,2022-01-09T03:35:02Z,Draw (Vbet),draw,win-market,vb,3.8
1071,vb/football/england-premier-league/aston-villa-v-manchester-united/match-result/aston-villa,3.47,2022-01-15T17:30:00Z,2022-01-09T03:35:02Z,Aston Villa (Vbet),aston-villa,win-market,vb,3.5
1072,vb/football/england-premier-league/aston-villa-v-manchester-united/match-result/manchester-united,2.09,2022-01-15T17:30:00Z,2022-01-09T03:35:02Z,Manchester United (Vbet),manchester-united,win-market,vb,2.1
1073,tn/football/england-premier-league/aston-villa-v-manchester-united/main-result-main-line/x,3.6,2022-01-15T17:30:00Z,2022-01-09T03:35:02Z,Draw (TonyBet),draw,win-market,tn,3.8
1074,by/ukfootball/england-england-premier-league/aston-villa-v-manchester-united/match-betting/draw,3.6,2022-01-15T17:30:00Z,2022-01-09T03:35:02Z,Draw (BoyleSports),draw,win-market,by,3.8
1075,fr/football-premiership/football-premiership/aston-villa-v-manchester-united/match-result/draw,3.6,2022-01-15T17:30:00Z,2022-01-09T03:35:02Z,Draw (Betfred),draw,win-market,fr,3.8
1076,fr/football-premiership/football-premiership/aston-villa-v-manchester-united/match-result/manchester-united,2.1,2022-01-15T17:30:00Z,2022-01-09T03:35:02Z,Manchester United (Betfred),manchester-united,win-market,fr,2.1
1077,eb/soccer/england-premier-league/aston-villa-v-man-utd/ft-moneyline/draw,3.45,2022-01-15T17:30:00Z,2022-01-09T14:07:46Z,Draw (10bet),draw,win-market,eb,3.8
1078,eb/soccer/england-premier-league/aston-villa-v-man-utd/ft-moneyline/aston-villa,3.2,2022-01-15T17:30:00Z,2022-01-09T14:07:46Z,Aston Villa (10bet),aston-villa,win-market,eb,3.5
1079,nt/soccer/england-premier-league/aston-villa-v-man-utd/1x2/draw,3.35,2022-01-15T17:30:00Z,2022-01-09T14:07:46Z,Draw (Netbet),draw,win-market,nt,3.8
1080,mb/soccer/england-premier-league/aston-villa-v-man-utd/ft-moneyline/draw,3.55,2022-01-15T17:30:00Z,2022-01-09T14:07:46Z,Draw (Mansion Bet),draw,win-market,mb,3.8
1081,mb/soccer/england-premier-league/aston-villa-v-man-utd/ft-moneyline/aston-villa,3.3,2022-01-15T17:30:00Z,2022-01-09T14:07:46Z,Aston Villa (Mansion Bet),aston-villa,win-market,mb,3.5
1082,fb/soccer/england-premier-league/aston-villa-v-man-utd/moneyline/aston-villa,3.2,2022-01-15T17:30:00Z,2022-01-09T14:07:46Z,Aston Villa (Fansbet),aston-villa,win-market,fb,3.5
1083,fb/soccer/england-premier-league/aston-villa-v-man-utd/moneyline/man-utd,2.0,2022-01-15T17:30:00Z,2022-01-09T14:07:46Z,Manchester United (Fansbet),manchester-united,win-market,fb,2.1
1084,eb/soccer/england-premier-league/aston-villa-v-man-utd/ft-moneyline/draw,3.5,2022-01-15T17:30:00Z,2022-01-09T17:37:23Z,Draw (10bet),draw,win-market,eb,3.75
1085,eb/soccer/england-premier-league/aston-villa-v-man-utd/ft-moneyline/aston-villa,3.25,2022-01-15T17:30:00Z,2022-01-09T17:37:23Z,Aston Villa (10bet),aston-villa,win-market,eb,3.5
1086,eb/soccer/england-premier-league/aston-villa-v-man-utd/ft-moneyline/man-utd,2.05,2022-01-15T17:30:00Z,2022-01-09T17:37:23Z,Manchester United (10bet),manchester-united,win-market,eb,2.11
1087,bs/football/england-premier-league-epl/aston-villa-v-manchester-united/match-result/draw,3.7,2022-01-15T17:30:00Z,2022-01-09T17:37:23Z,Draw (Betsson),draw,win-market,bs,3.75
1088,bs/football/england-premier-league-epl/aston-villa-v-manchester-united/match-result/aston-villa,3.45,2022-01-15T17:30:00Z,2022-01-09T17:37:23Z,Aston Villa (Betsson),aston-villa,win-market,bs,3.5
1089,bs/football/england-premier-league-epl/aston-villa-v-manchester-united/match-result/manchester-united,2.11,2022-01-15T17:30:00Z,2022-01-09T17:37:23Z,Manchester United (Betsson),manchester-united,win-market,bs,2.11
1090,nt/soccer/england-premier-league/aston-villa-v-man-utd/1x2/draw,3.4,2022-01-15T17:30:00Z,2022-01-09T17:37:23Z,Draw (Netbet),draw,win-market,nt,3.75
1091,nt/soccer/england-premier-league/aston-villa-v-man-utd/1x2/man-utd,2.0,2022-01-15T17:30:00Z,2022-01-09T17:37:23Z,Manchester United (Netbet),manchester-united,win-market,nt,2.11
1092,mb/soccer/england-premier-league/aston-villa-v-man-utd/ft-moneyline/draw,3.6,2022-01-15T17:30:00Z,2022-01-09T17:37:23Z,Draw (Mansion Bet),draw,win-market,mb,3.75
1093,mb/soccer/england-premier-league/aston-villa-v-man-utd/ft-moneyline/aston-villa,3.35,2022-01-15T17:30:00Z,2022-01-09T17:37:23Z,Aston Villa (Mansion Bet),aston-villa,win-market,mb,3.5
1094,mb/soccer/england-premier-league/aston-villa-v-man-utd/ft-moneyline/man-utd,2.05,2022-01-15T17:30:00Z,2022-01-09T17:37:23Z,Manchester United (Mansion Bet),manchester-united,win-market,mb,2.11
1095,sa/football/england-premier-league-epl/aston-villa-v-manchester-united/match-result/draw,3.7,2022-01-15T17:30:00Z,2022-01-09T17:37:23Z,Draw (Betsafe),draw,win-market,sa,3.75
1096,sa/football/england-premier-league-epl/aston-villa-v-manchester-united/match-result/aston-villa,3.45,2022-01-15T17:30:00Z,2022-01-09T17:37:23Z,Aston Villa (Betsafe),aston-villa,win-market,sa,3.5
1097,sa/football/england-premier-league-epl/aston-villa-v-manchester-united/match-result/manchester-united,2.11,2022-01-15T17:30:00Z,2022-01-09T17:37:23Z,Manchester United (Betsafe),manchester-united,win-market,sa,2.11
1098,fb/soccer/england-premier-league/aston-villa-v-man-utd/winner/draw,3.5,2022-01-15T17:30:00Z,2022-01-09T17:37:23Z,Draw (Fansbet),draw,win-market,fb,3.75
1099,fb/soccer/england-premier-league/aston-villa-v-man-utd/winner/aston-villa,3.25,2022-01-15T17:30:00Z,2022-01-09T17:37:23Z,Aston Villa (Fansbet),aston-villa,win-market,fb,3.5
1100,fb/soccer/england-premier-league/aston-villa-v-man-utd/winner/man-utd,2.05,2022-01-15T17:30:00Z,2022-01-09T17:37:23Z,Manchester United (Fansbet),manchester-united,win-market,fb,2.11
1101,fr/football-premiership/football-premiership/brentford-v-aston-villa/match-result/draw,3.3,2022-01-02T14:00:00Z,2022-01-01T03:30:52Z,Draw (Betfred),draw,win-market,fr,3.45
1102,fr/football-premiership/football-premiership/brentford-v-aston-villa/match-result/brentford,3.2,2022-01-02T14:00:00Z,2022-01-01T03:30:52Z,Brentford (Betfred),brentford,win-market,fr,3.25
1103,fr/football-premiership/football-premiership/brentford-v-aston-villa/match-result/aston-villa,2.38,2022-01-02T14:00:00Z,2022-01-01T03:30:52Z,Aston Villa (Betfred),aston-villa,win-market,fr,2.38
1104,wa/soccer/brentford-aston-villa/brentford-v-aston-villa/win-draw-win/draw,3.3,2022-01-02T13:50:00Z,2022-01-01T03:30:52Z,Draw (Betway),draw,win-market,wa,3.45
1105,wa/soccer/brentford-aston-villa/brentford-v-aston-villa/win-draw-win/brentford,3.2,2022-01-02T13:50:00Z,2022-01-01T03:30:52Z,Brentford (Betway),brentford,win-market,wa,3.25
1106,wa/soccer/brentford-aston-villa/brentford-v-aston-villa/win-draw-win/aston-villa,2.3,2022-01-02T13:50:00Z,2022-01-01T03:30:52Z,Aston Villa (Betway),aston-villa,win-market,wa,2.38
1107,bs/football/england-premier-league-epl/brentford-v-aston-villa/match-result/draw,3.45,2022-01-02T14:00:00Z,2022-01-01T03:30:52Z,Draw (Betsson),draw,win-market,bs,3.45
1108,bs/football/england-premier-league-epl/brentford-v-aston-villa/match-result/brentford,3.2,2022-01-02T14:00:00Z,2022-01-01T03:30:52Z,Brentford (Betsson),brentford,win-market,bs,3.25
1109,bs/football/england-premier-league-epl/brentford-v-aston-villa/match-result/aston-villa,2.32,2022-01-02T14:00:00Z,2022-01-01T03:30:52Z,Aston Villa (Betsson),aston-villa,win-market,bs,2.38
1110,sa/football/england-premier-league-epl/brentford-v-aston-villa/match-result/draw,3.45,2022-01-02T14:00:00Z,2022-01-01T03:30:52Z,Draw (Betsafe),draw,win-market,sa,3.45
1111,sa/football/england-premier-league-epl/brentford-v-aston-villa/match-result/brentford,3.2,2022-01-02T14:00:00Z,2022-01-01T03:30:52Z,Brentford (Betsafe),brentford,win-market,sa,3.25
1112,sa/football/england-premier-league-epl/brentford-v-aston-villa/match-result/aston-villa,2.32,2022-01-02T14:00:00Z,2022-01-01T03:30:52Z,Aston Villa (Betsafe),aston-villa,win-market,sa,2.38
1113,wh/uk-football/english-premier-league/brentford-v-aston-villa/90-minutes/draw,3.2,2022-01-02T14:00:00Z,2022-01-01T03:30:52Z,Draw (William Hill),draw,win-market,wh,3.45
1114,wh/uk-football/english-premier-league/brentford-v-aston-villa/90-minutes/brentford,3.1,2022-01-02T14:00:00Z,2022-01-01T03:30:52Z,Brentford (William Hill),brentford,win-market,wh,3.25
1115,wh/uk-football/english-premier-league/brentford-v-aston-villa/90-minutes/aston-villa,2.38,2022-01-02T14:00:00Z,2022-01-01T03:30:52Z,Aston Villa (William Hill),aston-villa,win-market,wh,2.38
1116,tn/football/england-premier-league/brentford-fc-v-aston-villa/main-result-main-line/x,3.35,2022-01-02T14:00:00Z,2022-01-01T03:30:52Z,Draw (TonyBet),draw,win-market,tn,3.45
1117,tn/football/england-premier-league/brentford-fc-v-aston-villa/main-result-main-line/brentford-fc,3.15,2022-01-02T14:00:00Z,2022-01-01T03:30:52Z,Brentford (TonyBet),brentford,win-market,tn,3.25
1118,tn/football/england-premier-league/brentford-fc-v-aston-villa/main-result-main-line/aston-villa,2.25,2022-01-02T14:00:00Z,2022-01-01T03:30:52Z,Aston Villa (TonyBet),aston-villa,win-market,tn,2.38
1119,mb/soccer/england-premier-league/brentford-v-aston-villa/ft-moneyline/draw,3.3,2022-01-02T14:00:00Z,2022-01-01T03:30:52Z,Draw (Mansion Bet),draw,win-market,mb,3.45
1120,mb/soccer/england-premier-league/brentford-v-aston-villa/ft-moneyline/brentford,3.05,2022-01-02T14:00:00Z,2022-01-01T03:30:52Z,Brentford (Mansion Bet),brentford,win-market,mb,3.25
1121,mb/soccer/england-premier-league/brentford-v-aston-villa/ft-moneyline/aston-villa,2.35,2022-01-02T14:00:00Z,2022-01-01T03:30:52Z,Aston Villa (Mansion Bet),aston-villa,win-market,mb,2.38
1122,lv/football/england-premier-league/brentford-v-aston-villa/3w/draw,3.35,2022-01-02T14:00:00Z,2022-01-01T03:30:52Z,Draw (LVbet),draw,win-market,lv,3.45
1123,lv/football/england-premier-league/brentford-v-aston-villa/3w/brentford,3.25,2022-01-02T14:00:00Z,2022-01-01T03:30:52Z,Brentford (LVbet),brentford,win-market,lv,3.25
1124,lv/football/england-premier-league/brentford-v-aston-villa/3w/aston-villa,2.3,2022-01-02T14:00:00Z,2022-01-01T03:30:52Z,Aston Villa (LVbet),aston-villa,win-market,lv,2.38
1125,fb/soccer/england-premier-league/brentford-v-aston-villa/1x2/draw,3.25,2022-01-02T14:00:00Z,2022-01-01T03:30:52Z,Draw (Fansbet),draw,win-market,fb,3.45
1126,fb/soccer/england-premier-league/brentford-v-aston-villa/1x2/brentford,3.05,2022-01-02T14:00:00Z,2022-01-01T03:30:52Z,Brentford (Fansbet),brentford,win-market,fb,3.25
1127,fb/soccer/england-premier-league/brentford-v-aston-villa/1x2/aston-villa,2.35,2022-01-02T14:00:00Z,2022-01-01T03:30:52Z,Aston Villa (Fansbet),aston-villa,win-market,fb,2.38
1128,eb/soccer/england-premier-league/brentford-v-aston-villa/ft-moneyline/draw,3.25,2022-01-02T14:00:00Z,2022-01-01T03:30:52Z,Draw (10bet),draw,win-market,eb,3.45
1129,eb/soccer/england-premier-league/brentford-v-aston-villa/ft-moneyline/brentford,3.05,2022-01-02T14:00:00Z,2022-01-01T03:30:52Z,Brentford (10bet),brentford,win-market,eb,3.25
1130,eb/soccer/england-premier-league/brentford-v-aston-villa/ft-moneyline/aston-villa,2.35,2022-01-02T14:00:00Z,2022-01-01T03:30:52Z,Aston Villa (10bet),aston-villa,win-market,eb,2.38
1131,nt/soccer/england-premier-league/brentford-v-aston-villa/moneyline/draw,3.15,2022-01-02T14:00:00Z,2022-01-01T03:30:52Z,Draw (Netbet),draw,win-market,nt,3.45
1132,nt/soccer/england-premier-league/brentford-v-aston-villa/moneyline/brentford,3.0,2022-01-02T14:00:00Z,2022-01-01T03:30:52Z,Brentford (Netbet),brentford,win-market,nt,3.25
1133,nt/soccer/england-premier-league/brentford-v-aston-villa/moneyline/aston-villa,2.3,2022-01-02T14:00:00Z,2022-01-01T03:30:52Z,Aston Villa (Netbet),aston-villa,win-market,nt,2.38
1134,vb/football/england-premier-league/brentford-v-aston-villa/match-result/draw,3.36,2022-01-02T14:00:00Z,2022-01-01T03:30:52Z,Draw (Vbet),draw,win-market,vb,3.45
1135,vb/football/england-premier-league/brentford-v-aston-villa/match-result/brentford,3.25,2022-01-02T14:00:00Z,2022-01-01T03:30:52Z,Brentford (Vbet),brentford,win-market,vb,3.25
1136,vb/football/england-premier-league/brentford-v-aston-villa/match-result/aston-villa,2.33,2022-01-02T14:00:00Z,2022-01-01T03:30:52Z,Aston Villa (Vbet),aston-villa,win-market,vb,2.38
1137,by/ukfootball/england-england-premier-league/brentford-v-aston-villa/match-betting/draw,3.25,2022-01-02T14:00:00Z,2022-01-01T03:30:52Z,Draw (BoyleSports),draw,win-market,by,3.45
1138,by/ukfootball/england-england-premier-league/brentford-v-aston-villa/match-betting/brentford,3.2,2022-01-02T14:00:00Z,2022-01-01T03:30:52Z,Brentford (BoyleSports),brentford,win-market,by,3.25
1139,by/ukfootball/england-england-premier-league/brentford-v-aston-villa/match-betting/aston-villa,2.3,2022-01-02T14:00:00Z,2022-01-01T03:30:52Z,Aston Villa (BoyleSports),aston-villa,win-market,by,2.38
1140,bh/football/england-premier-league/brentford-v-aston-villa/tip/draw,3.25,2022-01-02T15:00:00Z,2022-01-01T03:30:52Z,Draw (Bet At Home),draw,win-market,bh,3.45
1141,bh/football/england-premier-league/brentford-v-aston-villa/tip/brentford,3.05,2022-01-02T15:00:00Z,2022-01-01T03:30:52Z,Brentford (Bet At Home),brentford,win-market,bh,3.25
1142,bh/football/england-premier-league/brentford-v-aston-villa/tip/aston-villa,2.34,2022-01-02T15:00:00Z,2022-01-01T03:30:52Z,Aston Villa (Bet At Home),aston-villa,win-market,bh,2.38
1143,vc/football/eng-premier-league/brentford-v-aston-villa/match-betting-90-mins/draw,3.2,2022-01-02T14:00:00Z,2022-01-01T03:30:52Z,Draw (Betvictor),draw,win-market,vc,3.45
1144,vc/football/eng-premier-league/brentford-v-aston-villa/match-betting-90-mins/brentford,3.1,2022-01-02T14:00:00Z,2022-01-01T03:30:52Z,Brentford (Betvictor),brentford,win-market,vc,3.25
1145,vc/football/eng-premier-league/brentford-v-aston-villa/match-betting-90-mins/aston-villa,2.3,2022-01-02T14:00:00Z,2022-01-01T03:30:52Z,Aston Villa (Betvictor),aston-villa,win-market,vc,2.38
1146,qb/football/english-premier-league/brentford-v-aston-villa/match-result/draw,3.3,2022-01-02T14:00:00Z,2022-01-01T03:30:52Z,Draw (Quinnbet),draw,win-market,qb,3.45
1147,qb/football/english-premier-league/brentford-v-aston-villa/match-result/brentford,3.1,2022-01-02T14:00:00Z,2022-01-01T03:30:52Z,Brentford (Quinnbet),brentford,win-market,qb,3.25
1148,qb/football/english-premier-league/brentford-v-aston-villa/match-result/aston-villa,2.3,2022-01-02T14:00:00Z,2022-01-01T03:30:52Z,Aston Villa (Quinnbet),aston-villa,win-market,qb,2.38
1149,nv/soccer/premier-league-england/brentford-v-aston-villa/full-time-result/draw,3.3,2022-01-02T14:00:00Z,2022-01-01T03:30:52Z,Draw (Novibet),draw,win-market,nv,3.45
1150,nv/soccer/premier-league-england/brentford-v-aston-villa/full-time-result/brentford,3.1,2022-01-02T14:00:00Z,2022-01-01T03:30:52Z,Brentford (Novibet),brentford,win-market,nv,3.25
1151,nv/soccer/premier-league-england/brentford-v-aston-villa/full-time-result/aston-villa,2.35,2022-01-02T14:00:00Z,2022-01-01T03:30:52Z,Aston Villa (Novibet),aston-villa,win-market,nv,2.38
1152,bs/football/england-premier-league-epl/brentford-v-aston-villa/match-result/draw,3.5,2022-01-02T14:00:00Z,2022-01-01T07:59:47Z,Draw (Betsson),draw,win-market,bs,3.5
1153,bs/football/england-premier-league-epl/brentford-v-aston-villa/match-result/brentford,3.0,2022-01-02T14:00:00Z,2022-01-01T07:59:47Z,Brentford (Betsson),brentford,win-market,bs,3.25
1154,bs/football/england-premier-league-epl/brentford-v-aston-villa/match-result/aston-villa,2.4,2022-01-02T14:00:00Z,2022-01-01T07:59:47Z,Aston Villa (Betsson),aston-villa,win-market,bs,2.4
1155,sa/football/england-premier-league-epl/brentford-v-aston-villa/match-result/draw,3.5,2022-01-02T14:00:00Z,2022-01-01T07:59:47Z,Draw (Betsafe),draw,win-market,sa,3.5
