id,back_decimal,start_date,updated,bet_with_bookie_name,bet_slug,market_slug,bookie_code,best_back_decimal
nt/soccer/english-fa-cup/west-ham-v-leeds/moneyline/west-ham,1.71,2022-01-09T14:15:00Z,2022-01-01T08:06:51Z,West Ham (Netbet),west-ham,win-market,nt,1.833
nt/soccer/england-premier-league/west-ham-v-leeds/moneyline/west-ham,1.6,2022-01-16T14:00:00Z,2022-01-01T08:06:51Z,West Ham (Netbet),west-ham,win-market,nt,1.833
mb/soccer/english-fa-cup/west-ham-v-leeds/ft-moneyline/west-ham,1.74,2022-01-09T14:15:00Z,2022-01-01T08:06:51Z,West Ham (Mansion Bet),west-ham,win-market,mb,1.833
mb/soccer/england-premier-league/west-ham-v-leeds/ft-moneyline/west-ham,1.61,2022-01-16T14:00:00Z,2022-01-01T08:06:51Z,West Ham (Mansion Bet),west-ham,win-market,mb,1.833
eb/soccer/english-fa-cup/west-ham-v-leeds/ft-moneyline/west-ham,1.71,2022-01-09T14:15:00Z,2022-01-01T08:06:51Z,West Ham (10bet),west-ham,win-market,eb,1.833
eb/soccer/england-premier-league/west-ham-v-leeds/ft-moneyline/west-ham,1.62,2022-01-16T14:00:00Z,2022-01-01T08:06:51Z,West Ham (10bet),west-ham,win-market,eb,1.833
lv/football/england-fa-cup/west-ham-united-v-leeds-united/3w/west-ham-united,1.73,2022-01-09T14:00:00Z,2022-01-01T08:06:51Z,West Ham (LVbet),west-ham,win-market,lv,1.833
lv/football/england-premier-league/west-ham-united-v-leeds-united/3w/west-ham-united,1.68,2022-01-16T14:00:00Z,2022-01-01T08:06:51Z,West Ham (LVbet),west-ham,win-market,lv,1.833
vb/football/england-fa-cup/west-ham-united-v-leeds-united/match-result/west-ham-united,1.78,2022-01-09T14:00:00Z,2022-01-01T08:06:51Z,West Ham (Vbet),west-ham,win-market,vb,1.833
vb/football/england-premier-league/west-ham-united-v-leeds-united/match-result/west-ham-united,1.68,2022-01-16T14:00:00Z,2022-01-01T08:06:51Z,West Ham (Vbet),west-ham,win-market,vb,1.833
wh/uk-football/english-fa-cup/west-ham-v-leeds/90-minutes/west-ham,1.75,2022-01-09T14:00:00Z,2022-01-01T08:06:51Z,West Ham (William Hill),west-ham,win-market,wh,1.833
wh/uk-football/english-premier-league/west-ham-v-leeds/90-minutes/west-ham,1.67,2022-01-16T14:00:00Z,2022-01-01T08:06:51Z,West Ham (William Hill),west-ham,win-market,wh,1.833
tn/football/england-fa-cup/west-ham-united-v-leeds-united/main-result-main-line/west-ham-united,1.72,2022-01-09T14:15:00Z,2022-01-01T08:06:51Z,West Ham (TonyBet),west-ham,win-market,tn,1.833
tn/football/england-premier-league/west-ham-united-v-leeds-united/main-result-main-line/west-ham-united,1.65,2022-01-16T14:00:00Z,2022-01-01T08:06:51Z,West Ham (TonyBet),west-ham,win-market,tn,1.833
bs/football/england-fa-cup/west-ham-v-leeds/match-result/west-ham,1.78,2022-01-09T14:15:00Z,2022-01-01T08:06:51Z,West Ham (Betsson),west-ham,win-market,bs,1.833
bs/football/england-premier-league-epl/west-ham-v-leeds/match-result/west-ham,1.68,2022-01-16T14:00:00Z,2022-01-01T08:06:51Z,West Ham (Betsson),west-ham,win-market,bs,1.833
sa/football/england-fa-cup/west-ham-v-leeds/match-result/west-ham,1.78,2022-01-09T14:15:00Z,2022-01-01T08:06:51Z,West Ham (Betsafe),west-ham,win-market,sa,1.833
sa/football/england-premier-league-epl/west-ham-v-leeds/match-result/west-ham,1.68,2022-01-16T14:00:00Z,2022-01-01T08:06:51Z,West Ham (Betsafe),west-ham,win-market,sa,1.833
bh/football/england-fa-cup/west-ham-united-v-leeds-united/tip/west-ham-united,1.75,2022-01-09T15:00:00Z,2022-01-01T08:06:51Z,West Ham (Bet At Home),west-ham,win-market,bh,1.833
bh/football/england-premier-league/west-ham-united-v-leeds-united/tip/west-ham-united,1.68,2022-01-16T15:00:00Z,2022-01-01T08:06:51Z,West Ham (Bet At Home),west-ham,win-market,bh,1.833
nv/soccer/fa-cup-england/west-ham-v-leeds/full-time-result/west-ham,1.83,2022-01-09T14:00:00Z,2022-01-01T08:06:51Z,West Ham (Novibet),west-ham,win-market,nv,1.833
by/ukfootball/england-england-fa-cup/west-ham-v-leeds/match-betting/west-ham,1.75,2022-01-09T14:00:00Z,2022-01-01T08:06:51Z,West Ham (BoyleSports),west-ham,win-market,by,1.833
by/ukfootball/england-england-premier-league/west-ham-v-leeds/match-betting/west-ham,1.67,2022-01-16T14:00:00Z,2022-01-01T08:06:51Z,West Ham (BoyleSports),west-ham,win-market,by,1.833
vc/football/eng-fa-cup/west-ham-v-leeds-united/match-betting-90-mins/west-ham,1.83,2022-01-09T14:00:00Z,2022-01-01T08:06:51Z,West Ham (Betvictor),west-ham,win-market,vc,1.833
vc/football/eng-premier-league/west-ham-v-leeds-united/match-betting-90-mins/west-ham,1.65,2022-01-16T14:00:00Z,2022-01-01T08:06:51Z,West Ham (Betvictor),west-ham,win-market,vc,1.833
qb/football/english-fa-cup/west-ham-v-leeds/match-result/west-ham,1.8,2022-01-09T14:00:00Z,2022-01-01T08:06:51Z,West Ham (Quinnbet),west-ham,win-market,qb,1.833
qb/football/english-premier-league/west-ham-v-leeds/match-result/west-ham,1.7,2022-01-16T14:00:00Z,2022-01-01T08:06:51Z,West Ham (Quinnbet),west-ham,win-market,qb,1.833
wa/soccer/west-ham-united-leeds-united/west-ham-united-v-leeds-united/win-draw-win/draw,3.8,2022-01-09T14:05:00Z,2022-01-01T10:40:23Z,Draw (Betway),draw,win-market,wa,4.35
wa/soccer/west-ham-united-leeds-united/west-ham-united-v-leeds-united/win-draw-win/west-ham-united,1.83,2022-01-09T14:05:00Z,2022-01-01T10:40:23Z,West Ham (Betway),west-ham,win-market,wa,1.833
wa/soccer/west-ham-united-leeds-united/west-ham-united-v-leeds-united/win-draw-win/leeds-united,4.2,2022-01-09T14:05:00Z,2022-01-01T10:40:23Z,Leeds United (Betway),leeds-united,win-market,wa,5.1
eb/soccer/english-fa-cup/west-ham-v-leeds/ft-moneyline/draw,3.35,2022-01-09T14:15:00Z,2022-01-01T10:40:23Z,Draw (10bet),draw,win-market,eb,4.35
eb/soccer/england-premier-league/west-ham-v-leeds/ft-moneyline/draw,3.9,2022-01-16T14:00:00Z,2022-01-01T10:40:23Z,Draw (10bet),draw,win-market,eb,4.35
mb/soccer/english-fa-cup/west-ham-v-leeds/ft-moneyline/draw,3.6,2022-01-09T14:15:00Z,2022-01-01T10:40:23Z,Draw (Mansion Bet),draw,win-market,mb,4.35
mb/soccer/england-premier-league/west-ham-v-leeds/ft-moneyline/draw,4.05,2022-01-16T14:00:00Z,2022-01-01T10:40:23Z,Draw (Mansion Bet),draw,win-market,mb,4.35
fb/soccer/english-fa-cup/west-ham-v-leeds/1x2/draw,3.35,2022-01-09T14:15:00Z,2022-01-01T10:40:23Z,Draw (Fansbet),draw,win-market,fb,4.35
fb/soccer/england-premier-league/west-ham-v-leeds/1x2/draw,3.9,2022-01-16T14:00:00Z,2022-01-01T10:40:23Z,Draw (Fansbet),draw,win-market,fb,4.35
nt/soccer/english-fa-cup/west-ham-v-leeds/moneyline/draw,3.3,2022-01-09T14:15:00Z,2022-01-01T10:40:23Z,Draw (Netbet),draw,win-market,nt,4.35
nt/soccer/england-premier-league/west-ham-v-leeds/moneyline/draw,3.8,2022-01-16T14:00:00Z,2022-01-01T10:40:23Z,Draw (Netbet),draw,win-market,nt,4.35
lv/football/england-fa-cup/west-ham-united-v-leeds-united/3w/draw,3.65,2022-01-09T14:00:00Z,2022-01-01T10:40:23Z,Draw (LVbet),draw,win-market,lv,4.35
lv/football/england-premier-league/west-ham-united-v-leeds-united/3w/draw,4.15,2022-01-16T14:00:00Z,2022-01-01T10:40:23Z,Draw (LVbet),draw,win-market,lv,4.35
wh/uk-football/english-fa-cup/west-ham-v-leeds/90-minutes/draw,3.4,2022-01-09T14:00:00Z,2022-01-01T10:40:23Z,Draw (William Hill),draw,win-market,wh,4.35
wh/uk-football/english-premier-league/west-ham-v-leeds/90-minutes/draw,4.0,2022-01-16T14:00:00Z,2022-01-01T10:40:23Z,Draw (William Hill),draw,win-market,wh,4.35
vb/football/england-fa-cup/west-ham-united-v-leeds-united/match-result/draw,3.78,2022-01-09T14:00:00Z,2022-01-01T10:40:23Z,Draw (Vbet),draw,win-market,vb,4.35
vb/football/england-premier-league/west-ham-united-v-leeds-united/match-result/draw,4.1,2022-01-16T14:00:00Z,2022-01-01T10:40:23Z,Draw (Vbet),draw,win-market,vb,4.35
vb/football/england-fa-cup/west-ham-united-v-leeds-united/match-result/west-ham-united,1.77,2022-01-09T14:00:00Z,2022-01-01T10:40:23Z,West Ham (Vbet),west-ham,win-market,vb,1.833
tn/football/england-fa-cup/west-ham-united-v-leeds-united/main-result-main-line/x,3.65,2022-01-09T14:15:00Z,2022-01-01T10:40:23Z,Draw (TonyBet),draw,win-market,tn,4.35
tn/football/england-premier-league/west-ham-united-v-leeds-united/main-result-main-line/x,3.9,2022-01-16T14:00:00Z,2022-01-01T10:40:23Z,Draw (TonyBet),draw,win-market,tn,4.35
bs/football/england-fa-cup/west-ham-v-leeds/match-result/draw,3.75,2022-01-09T14:15:00Z,2022-01-01T10:40:23Z,Draw (Betsson),draw,win-market,bs,4.35
bs/football/england-premier-league-epl/west-ham-v-leeds/match-result/draw,4.35,2022-01-16T14:00:00Z,2022-01-01T10:40:23Z,Draw (Betsson),draw,win-market,bs,4.35
sa/football/england-fa-cup/west-ham-v-leeds/match-result/draw,3.75,2022-01-09T14:15:00Z,2022-01-01T10:40:23Z,Draw (Betsafe),draw,win-market,sa,4.35
sa/football/england-premier-league-epl/west-ham-v-leeds/match-result/draw,4.35,2022-01-16T14:00:00Z,2022-01-01T10:40:23Z,Draw (Betsafe),draw,win-market,sa,4.35
bh/football/england-fa-cup/west-ham-united-v-leeds-united/tip/draw,3.75,2022-01-09T15:00:00Z,2022-01-01T10:40:23Z,Draw (Bet At Home),draw,win-market,bh,4.35
bh/football/england-premier-league/west-ham-united-v-leeds-united/tip/draw,4.0,2022-01-16T15:00:00Z,2022-01-01T10:40:23Z,Draw (Bet At Home),draw,win-market,bh,4.35
nv/soccer/fa-cup-england/west-ham-v-leeds/full-time-result/draw,3.6,2022-01-09T14:00:00Z,2022-01-01T10:40:23Z,Draw (Novibet),draw,win-market,nv,4.35
by/ukfootball/england-england-fa-cup/west-ham-v-leeds/match-betting/draw,3.4,2022-01-09T14:00:00Z,2022-01-01T10:40:23Z,Draw (BoyleSports),draw,win-market,by,4.35
by/ukfootball/england-england-premier-league/west-ham-v-leeds/match-betting/draw,3.75,2022-01-16T14:00:00Z,2022-01-01T10:40:23Z,Draw (BoyleSports),draw,win-market,by,4.35
vc/football/eng-fa-cup/west-ham-v-leeds-united/match-betting-90-mins/draw,3.6,2022-01-09T14:00:00Z,2022-01-01T10:40:23Z,Draw (Betvictor),draw,win-market,vc,4.35
vc/football/eng-premier-league/west-ham-v-leeds-united/match-betting-90-mins/draw,3.9,2022-01-16T14:00:00Z,2022-01-01T10:40:23Z,Draw (Betvictor),draw,win-market,vc,4.35
qb/football/english-fa-cup/west-ham-v-leeds/match-result/draw,3.8,2022-01-09T14:00:00Z,2022-01-01T10:40:23Z,Draw (Quinnbet),draw,win-market,qb,4.35
qb/football/english-premier-league/west-ham-v-leeds/match-result/draw,4.2,2022-01-16T14:00:00Z,2022-01-01T10:40:23Z,Draw (Quinnbet),draw,win-market,qb,4.35
lv/football/england-fa-cup/west-ham-united-v-leeds-united/3w/draw,3.6,2022-01-09T14:00:00Z,2022-01-01T13:30:22Z,Draw (LVbet),draw,win-market,lv,4.35
wa/soccer/west-ham-united-leeds-united/west-ham-united-v-leeds-united/win-draw-win/draw,4.2,2022-01-16T13:50:00Z,2022-01-01T16:22:32Z,Draw (Betway),draw,win-market,wa,4.35
wa/soccer/west-ham-united-leeds-united/west-ham-united-v-leeds-united/win-draw-win/west-ham-united,1.67,2022-01-16T13:50:00Z,2022-01-01T16:22:32Z,West Ham (Betway),west-ham,win-market,wa,1.833
lv/football/england-fa-cup/west-ham-united-v-leeds-united/3w/draw,3.65,2022-01-09T14:00:00Z,2022-01-01T16:22:32Z,Draw (LVbet),draw,win-market,lv,4.35
lv/football/england-premier-league/west-ham-united-v-leeds-united/3w/draw,4.2,2022-01-16T14:00:00Z,2022-01-01T19:11:30Z,Draw (LVbet),draw,win-market,lv,4.3
vb/football/england-premier-league/west-ham-united-v-leeds-united/match-result/draw,4.2,2022-01-16T14:00:00Z,2022-01-01T19:11:30Z,Draw (Vbet),draw,win-market,vb,4.3
tn/football/england-premier-league/west-ham-united-v-leeds-united/main-result-main-line/x,4.1,2022-01-16T14:00:00Z,2022-01-01T19:11:30Z,Draw (TonyBet),draw,win-market,tn,4.3
bs/football/england-premier-league-epl/west-ham-v-leeds/match-result/draw,4.3,2022-01-16T14:00:00Z,2022-01-01T19:11:30Z,Draw (Betsson),draw,win-market,bs,4.3
sa/football/england-premier-league-epl/west-ham-v-leeds/match-result/draw,4.3,2022-01-16T14:00:00Z,2022-01-01T19:11:30Z,Draw (Betsafe),draw,win-market,sa,4.3
bh/football/england-premier-league/west-ham-united-v-leeds-united/tip/draw,4.1,2022-01-16T15:00:00Z,2022-01-01T19:11:30Z,Draw (Bet At Home),draw,win-market,bh,4.3
by/ukfootball/england-england-premier-league/west-ham-v-leeds/match-betting/draw,4.0,2022-01-16T14:00:00Z,2022-01-01T19:11:30Z,Draw (BoyleSports),draw,win-market,by,4.3
vc/football/eng-premier-league/west-ham-v-leeds-united/match-betting-90-mins/draw,4.1,2022-01-16T14:00:00Z,2022-01-01T19:11:30Z,Draw (Betvictor),draw,win-market,vc,4.3
qb/football/english-fa-cup/west-ham-v-leeds/match-result/draw,3.75,2022-01-09T14:00:00Z,2022-01-01T19:11:30Z,Draw (Quinnbet),draw,win-market,qb,4.3
lv/football/england-fa-cup/west-ham-united-v-leeds-united/3w/draw,3.6,2022-01-09T14:00:00Z,2022-01-01T21:47:49Z,Draw (LVbet),draw,win-market,lv,4.25
lv/football/england-premier-league/west-ham-united-v-leeds-united/3w/draw,3.9,2022-01-16T14:00:00Z,2022-01-01T21:47:49Z,Draw (LVbet),draw,win-market,lv,4.25
vb/football/england-premier-league/west-ham-united-v-leeds-united/match-result/draw,3.91,2022-01-16T14:00:00Z,2022-01-01T21:47:49Z,Draw (Vbet),draw,win-market,vb,4.25
tn/football/england-premier-league/west-ham-united-v-leeds-united/main-result-main-line/x,3.75,2022-01-16T14:00:00Z,2022-01-01T21:47:49Z,Draw (TonyBet),draw,win-market,tn,4.25
bs/football/england-premier-league-epl/west-ham-v-leeds/match-result/draw,4.25,2022-01-16T14:00:00Z,2022-01-01T21:47:49Z,Draw (Betsson),draw,win-market,bs,4.25
sa/football/england-premier-league-epl/west-ham-v-leeds/match-result/draw,4.25,2022-01-16T14:00:00Z,2022-01-01T21:47:49Z,Draw (Betsafe),draw,win-market,sa,4.25
vc/football/eng-premier-league/west-ham-v-leeds-united/match-betting-90-mins/draw,4.0,2022-01-16T14:00:00Z,2022-01-01T21:47:49Z,Draw (Betvictor),draw,win-market,vc,4.25
fr/football-fa-cup/football-fa-cup/west-ham-v-leeds-united/match-result/draw,3.6,2022-01-09T14:00:00Z,2022-01-01T21:47:49Z,Draw (Betfred),draw,win-market,fr,4.25
fr/rss_domestic_football/rss_domestic_football/west-ham-v-leeds-united/match-result/draw,3.6,2022-01-09T14:00:00Z,2022-01-01T21:47:49Z,Draw (Betfred),draw,win-market,fr,4.25
wa/soccer/west-ham-united-leeds-united/west-ham-united-v-leeds-united/win-draw-win/leeds-united,4.75,2022-01-16T13:50:00Z,2022-01-02T00:20:10Z,Leeds United (Betway),leeds-united,win-market,wa,5.0
lv/football/england-premier-league/west-ham-united-v-leeds-united/3w/west-ham-united,1.73,2022-01-16T14:00:00Z,2022-01-02T00:20:10Z,West Ham (LVbet),west-ham,win-market,lv,1.833
vb/football/england-fa-cup/west-ham-united-v-leeds-united/match-result/west-ham-united,1.78,2022-01-09T14:00:00Z,2022-01-02T00:20:10Z,West Ham (Vbet),west-ham,win-market,vb,1.833
vb/football/england-premier-league/west-ham-united-v-leeds-united/match-result/west-ham-united,1.73,2022-01-16T14:00:00Z,2022-01-02T00:20:10Z,West Ham (Vbet),west-ham,win-market,vb,1.833
vb/football/england-premier-league/west-ham-united-v-leeds-united/match-result/leeds-united,5.0,2022-01-16T14:00:00Z,2022-01-02T00:20:10Z,Leeds United (Vbet),leeds-united,win-market,vb,5.0
wh/uk-football/english-premier-league/west-ham-v-leeds/90-minutes/west-ham,1.7,2022-01-16T14:00:00Z,2022-01-02T00:20:10Z,West Ham (William Hill),west-ham,win-market,wh,1.833
wh/uk-football/english-premier-league/west-ham-v-leeds/90-minutes/leeds,4.5,2022-01-16T14:00:00Z,2022-01-02T00:20:10Z,Leeds United (William Hill),leeds-united,win-market,wh,5.0
tn/football/england-premier-league/west-ham-united-v-leeds-united/main-result-main-line/west-ham-united,1.67,2022-01-16T14:00:00Z,2022-01-02T00:20:10Z,West Ham (TonyBet),west-ham,win-market,tn,1.833
tn/football/england-premier-league/west-ham-united-v-leeds-united/main-result-main-line/leeds-united,4.8,2022-01-16T14:00:00Z,2022-01-02T00:20:10Z,Leeds United (TonyBet),leeds-united,win-market,tn,5.0
bs/football/england-premier-league-epl/west-ham-v-leeds/match-result/west-ham,1.71,2022-01-16T14:00:00Z,2022-01-02T00:20:10Z,West Ham (Betsson),west-ham,win-market,bs,1.833
bs/football/england-premier-league-epl/west-ham-v-leeds/match-result/leeds,4.7,2022-01-16T14:00:00Z,2022-01-02T00:20:10Z,Leeds United (Betsson),leeds-united,win-market,bs,5.0
sa/football/england-premier-league-epl/west-ham-v-leeds/match-result/west-ham,1.71,2022-01-16T14:00:00Z,2022-01-02T00:20:10Z,West Ham (Betsafe),west-ham,win-market,sa,1.833
sa/football/england-premier-league-epl/west-ham-v-leeds/match-result/leeds,4.7,2022-01-16T14:00:00Z,2022-01-02T00:20:10Z,Leeds United (Betsafe),leeds-united,win-market,sa,5.0
by/ukfootball/england-england-premier-league/west-ham-v-leeds/match-betting/west-ham,1.7,2022-01-16T14:00:00Z,2022-01-02T00:20:10Z,West Ham (BoyleSports),west-ham,win-market,by,1.833
by/ukfootball/england-england-premier-league/west-ham-v-leeds/match-betting/leeds,4.5,2022-01-16T14:00:00Z,2022-01-02T00:20:10Z,Leeds United (BoyleSports),leeds-united,win-market,by,5.0
vc/football/eng-premier-league/west-ham-v-leeds-united/match-betting-90-mins/west-ham,1.67,2022-01-16T14:00:00Z,2022-01-02T00:20:10Z,West Ham (Betvictor),west-ham,win-market,vc,1.833
vc/football/eng-premier-league/west-ham-v-leeds-united/match-betting-90-mins/leeds-united,4.6,2022-01-16T14:00:00Z,2022-01-02T00:20:10Z,Leeds United (Betvictor),leeds-united,win-market,vc,5.0
qb/football/english-premier-league/west-ham-v-leeds/match-result/west-ham,1.67,2022-01-16T14:00:00Z,2022-01-02T00:20:10Z,West Ham (Quinnbet),west-ham,win-market,qb,1.833
qb/football/english-fa-cup/west-ham-v-leeds/match-result/leeds,4.33,2022-01-09T14:00:00Z,2022-01-02T00:20:10Z,Leeds United (Quinnbet),leeds-united,win-market,qb,5.0
qb/football/english-premier-league/west-ham-v-leeds/match-result/leeds,4.75,2022-01-16T14:00:00Z,2022-01-02T00:20:10Z,Leeds United (Quinnbet),leeds-united,win-market,qb,5.0
fr/football-fa-cup/football-fa-cup/west-ham-v-leeds-united/match-result/west-ham,1.8,2022-01-09T14:00:00Z,2022-01-02T00:20:10Z,West Ham (Betfred),west-ham,win-market,fr,1.833
fr/rss_domestic_football/rss_domestic_football/west-ham-v-leeds-united/match-result/west-ham,1.8,2022-01-09T14:00:00Z,2022-01-02T00:20:10Z,West Ham (Betfred),west-ham,win-market,fr,1.833
fr/rss_domestic_football/rss_domestic_football/west-ham-v-leeds-united/match-result/leeds-united,4.2,2022-01-09T14:00:00Z,2022-01-02T00:20:10Z,Leeds United (Betfred),leeds-united,win-market,fr,5.0
fr/football-fa-cup/football-fa-cup/west-ham-v-leeds-united/match-result/leeds-united,4.2,2022-01-09T14:00:00Z,2022-01-02T00:20:10Z,Leeds United (Betfred),leeds-united,win-market,fr,5.0
wa/soccer/west-ham-united-leeds-united/west-ham-united-v-leeds-united/win-draw-win/leeds-united,4.2,2022-01-09T14:05:00Z,2022-01-02T02:57:01Z,Leeds United (Betway),leeds-united,win-market,wa,5.0
mb/soccer/england-premier-league/west-ham-v-leeds/ft-moneyline/leeds,4.45,2022-01-16T14:00:00Z,2022-01-02T02:57:01Z,Leeds United (Mansion Bet),leeds-united,win-market,mb,5.0
wa/soccer/west-ham-united-leeds-united/west-ham-united-v-leeds-united/win-draw-win/west-ham-united,1.83,2022-01-09T14:05:00Z,2022-01-02T05:41:34Z,West Ham (Betway),west-ham,win-market,wa,1.833
mb/soccer/england-premier-league/west-ham-v-leeds/ft-moneyline/west-ham,1.62,2022-01-16T14:00:00Z,2022-01-02T05:41:34Z,West Ham (Mansion Bet),west-ham,win-market,mb,1.833
eb/soccer/england-premier-league/west-ham-v-leeds/ft-moneyline/draw,3.8,2022-01-16T14:00:00Z,2022-01-02T08:15:11Z,Draw (10bet),draw,win-market,eb,4.25
mb/soccer/england-premier-league/west-ham-v-leeds/ft-moneyline/draw,3.95,2022-01-16T14:00:00Z,2022-01-02T08:15:11Z,Draw (Mansion Bet),draw,win-market,mb,4.25
fb/soccer/england-premier-league/west-ham-v-leeds/1x2/draw,3.8,2022-01-16T14:00:00Z,2022-01-02T08:15:11Z,Draw (Fansbet),draw,win-market,fb,4.25
nt/soccer/england-premier-league/west-ham-v-leeds/moneyline/draw,3.7,2022-01-16T14:00:00Z,2022-01-02T08:15:11Z,Draw (Netbet),draw,win-market,nt,4.25
lv/football/england-fa-cup/west-ham-united-v-leeds-united/3w/draw,3.65,2022-01-09T14:00:00Z,2022-01-02T08:15:11Z,Draw (LVbet),draw,win-market,lv,4.25
lv/football/england-premier-league/west-ham-united-v-leeds-united/3w/draw,3.95,2022-01-16T14:00:00Z,2022-01-02T08:15:11Z,Draw (LVbet),draw,win-market,lv,4.25
vb/football/england-premier-league/west-ham-united-v-leeds-united/match-result/draw,3.92,2022-01-16T14:00:00Z,2022-01-02T08:15:11Z,Draw (Vbet),draw,win-market,vb,4.25
qb/football/english-premier-league/west-ham-v-leeds/match-result/draw,4.0,2022-01-16T14:00:00Z,2022-01-02T08:15:11Z,Draw (Quinnbet),draw,win-market,qb,4.25
wa/soccer/west-ham-united-leeds-united/west-ham-united-v-leeds-united/win-draw-win/draw,3.75,2022-01-09T14:05:00Z,2022-01-02T10:54:41Z,Draw (Betway),draw,win-market,wa,4.25
lv/football/england-fa-cup/west-ham-united-v-leeds-united/3w/draw,3.6,2022-01-09T14:00:00Z,2022-01-02T13:42:17Z,Draw (LVbet),draw,win-market,lv,4.25
